(203,203,75)
(204,204,70)
(205,205,50)
(206,206,21)
(207,207,68)
(208,208,48)
(209,209,49)
(210,210,22)
(211,211,50)
(212,212,49)
(213,213,70)
(214,214,71)
(215,215,22)
(216,216,71)
(217,217,70)
(218,219,48)
(219,220,69)
(220,221,50)
(221,218,50)
(222,222,69)
(223,223,71)
(224,226,31)
(225,228,76)
(226,224,24)
(227,225,49)
(228,230,48)
(229,227,21)
(230,229,21)
(231,231,49)
(232,232,50)
(233,237,71)
(234,233,13)
(235,234,49)
(236,236,71)
(237,235,77)
(238,239,19)
(239,238,22)
(240,240,78)
(241,243,72)
(242,246,79)
(243,241,68)
(244,244,75)
(245,242,29)
(246,247,65)
(247,245,69)
(248,251,80)
(249,249,6)
(250,254,9)
(251,252,13)
(252,248,5)
(253,255,16)
(254,253,81)
(255,250,13)
(256,258,30)
(257,261,9)
(258,256,16)
(259,257,9)
(260,259,60)
(261,260,82)
(262,262,6)
(263,263,83)
(264,270,84)
(265,264,29)
(266,265,85)
(267,266,86)
(268,267,30)
(269,268,13)
(270,269,85)
(271,271,87)
(272,272,88)
(273,275,89)
(274,276,90)
(275,277,81)
(276,273,16)
(277,274,28)
(278,279,25)
(279,278,68)
(280,280,6)
(281,282,91)
(282,283,92)
(283,284,9)
(284,285,93)
(285,286,94)
(286,281,11)
(287,287,95)
(288,288,29)
(289,293,96)
(290,294,97)
(291,292,9)
(292,289,16)
(293,291,8)
(294,290,83)
(295,295,60)
(296,296,98)
(297,298,6)
(298,301,29)
(299,297,29)
(300,299,99)
(301,300,100)
(302,302,101)
(303,304,102)
(304,307,100)
(305,309,103)
(306,303,104)
(307,305,105)
(308,308,105)
(309,306,106)
(310,310,104)
(311,311,83)
(312,312,25)
(313,313,107)
(314,314,28)
(315,315,26)
(316,316,84)
(317,317,60)
(318,318,21)
(319,320,75)
(320,322,68)
(321,321,22)
(322,324,108)
(323,319,74)
(324,323,109)
(325,325,110)
(326,327,99)
(327,332,103)
(328,328,107)
(329,329,29)
(330,330,9)
(331,326,6)
(332,333,13)
(333,331,67)
(334,335,102)
(335,341,9)
(336,336,12)
(337,337,67)
(338,338,111)
(339,340,1)
(340,334,112)
(341,339,30)
(342,347,32)
(343,346,113)
(344,342,23)
(345,343,114)
(346,348,5)
(347,344,8)
(348,351,115)
(349,345,13)
(350,350,116)
(351,353,6)
(352,349,81)
(353,355,6)
(354,352,81)
(355,354,8)
(356,356,23)
(357,364,16)
(358,358,23)
(359,363,5)
(360,357,9)
(361,361,30)
(362,359,16)
(363,362,16)
(364,360,5)
(365,368,12)
(366,365,66)
(367,366,9)
(368,367,11)
(369,370,6)
(370,371,14)
(371,369,11)
(372,372,29)
(373,373,9)
(374,378,1)
(375,379,117)
(376,374,118)
(377,375,53)
(378,376,49)
(379,377,50)
(380,380,81)
(381,386,36)
(382,385,30)
(383,387,119)
(384,383,120)
(385,384,13)
(386,381,6)
(387,388,109)
(388,382,16)
(389,389,9)
(390,394,54)
(391,393,9)
(392,395,61)
(393,391,103)
(394,396,29)
(395,390,80)
(396,392,80)
(397,400,121)
(398,397,11)
(399,398,109)
(400,399,22)
(401,404,122)
(402,401,13)
(403,402,29)
(404,403,12)
(405,405,16)
(406,410,13)
(407,408,16)
(408,412,6)
(409,411,30)
(410,407,12)
(411,406,14)
(412,409,9)
(413,415,30)
(414,418,29)
(415,413,123)
(416,417,124)
(417,420,6)
(418,414,13)
(419,416,119)
(420,419,125)
(421,421,119)
(422,424,30)
(423,422,120)
(424,425,13)
(425,423,126)
(426,426,9)
(427,428,125)
(428,427,127)
(429,429,127)
(430,432,78)
(431,433,22)
(432,430,68)
(433,431,128)
(434,434,129)
(435,439,9)
(436,435,6)
(437,436,23)
(438,443,78)
(439,437,130)
(440,438,131)
(441,441,16)
(442,442,74)
(443,440,110)
(444,444,5)
(445,446,30)
(446,448,16)
(447,445,6)
(448,447,13)
(449,451,29)
(450,449,6)
(451,450,14)
(452,454,53)
(453,452,9)
(454,453,30)
(455,457,11)
(456,458,12)
(457,455,16)
(458,456,9)
(459,460,67)
(460,464,23)
(461,466,132)
(462,465,23)
(463,459,5)
(464,463,3)
(465,462,75)
(466,461,22)
(467,468,128)
(468,471,74)
(469,467,122)
(470,474,30)
(471,469,21)
(472,470,69)
(473,472,53)
(474,473,81)
(475,475,31)
(476,476,19)
(477,477,20)
(478,480,30)
(479,482,72)
(480,479,22)
(481,478,11)
(482,481,9)
(483,490,122)
(484,487,19)
(485,488,20)
(486,489,9)
(487,485,30)
(488,486,133)
(489,483,134)
(490,484,135)
(491,491,30)
(492,497,30)
(493,494,13)
(494,496,1)
(495,493,21)
(496,492,68)
(497,495,122)
(498,498,74)
(499,500,128)
(500,499,21)
(501,501,80)
(502,502,74)
(503,503,68)
(504,504,109)
(505,506,69)
(506,505,128)
(507,507,122)
(508,508,22)
(509,512,78)
(510,513,21)
(511,514,69)
(512,509,78)
(513,511,128)
(514,510,21)
(515,515,110)
(516,517,68)
(517,516,69)
(518,520,108)
(519,521,22)
(520,519,68)
(521,518,80)
(522,522,78)
(523,526,75)
(524,530,69)
(525,525,81)
(526,523,136)
(527,524,137)
(528,528,138)
(529,529,139)
(530,527,68)
(531,531,69)
(532,535,78)
(533,536,22)
(534,534,1)
(535,537,29)
(536,544,16)
(537,532,11)
(538,533,30)
(539,543,29)
(540,538,5)
(541,539,67)
(542,540,13)
(543,541,81)
(544,542,140)
(545,545,141)
(546,547,27)
(547,552,142)
(548,546,6)
(549,548,51)
(550,551,50)
(551,549,127)
(552,550,127)
(553,553,9)
(554,554,13)
(555,557,16)
(556,559,6)
(557,558,13)
(558,560,49)
(559,555,30)
(560,556,143)
(561,561,6)
(562,562,127)
(563,563,127)
(564,564,13)
(565,565,30)
(566,568,1)
(567,567,29)
(568,566,9)
(569,572,1)
(570,569,6)
(571,571,6)
(572,570,13)
(573,573,13)
(574,574,30)
(575,575,16)
(576,576,14)
(577,577,23)
(578,578,2)
(579,579,46)
(580,580,78)
(581,581,75)
(582,582,97)
(583,583,46)
(584,584,124)
(585,587,144)
(586,585,145)
(587,586,97)
(588,588,46)
(589,589,124)
(590,590,146)
(591,591,110)
(592,592,69)
(593,593,97)
(594,594,124)
(595,595,46)
(596,597,144)
(597,596,22)
(598,598,46)
(599,599,97)
(600,600,124)
(601,601,146)
(602,602,78)
(603,603,97)
(604,604,144)
(605,605,109)
(606,606,80)
(607,607,5)
(608,608,23)
(609,611,9)
(610,612,81)
(611,613,6)
(612,614,31)
(613,615,5)
(614,616,1)
(615,617,103)
(616,619,29)
(617,618,9)
(618,620,30)
(619,621,6)
(620,609,23)
(621,623,1)
(622,628,62)
(623,622,31)
(624,610,32)
(625,626,6)
(626,624,13)
(627,625,9)
(628,627,30)
(629,629,13)
(630,636,2)
(631,633,6)
(632,635,13)
(633,631,14)
(634,634,23)
(635,630,147)
(636,632,81)
(637,637,29)
(638,639,9)
(639,642,53)
(640,643,13)
(641,644,16)
(642,638,16)
(643,640,53)
(644,641,9)
(645,645,148)
(646,646,140)
(647,650,98)
(648,651,27)
(649,652,149)
(650,653,150)
(651,647,13)
(652,648,11)
(653,649,9)
(654,656,14)
(655,655,81)
(656,660,30)
(657,658,6)
(658,654,11)
(659,659,5)
(660,661,151)
(661,657,32)
(662,666,37)
(663,664,31)
(664,668,62)
(665,665,8)
(666,662,1)
(667,669,12)
(668,663,1)
(669,667,152)
(670,671,95)
(671,673,78)
(672,677,145)
(673,676,9)
(674,672,14)
(675,674,6)
(676,675,5)
(677,670,30)
(678,684,16)
(679,678,29)
(680,679,13)
(681,681,23)
(682,680,153)
(683,682,154)
(684,685,13)
(685,683,6)
(686,688,128)
(687,687,28)
(688,691,30)
(689,686,9)
(690,690,30)
(691,692,53)
(692,689,30)
(693,693,104)
(694,694,60)
(695,695,106)
(696,696,26)
(697,697,83)
(698,698,84)
(699,699,25)
(700,700,107)
(701,701,28)
(702,704,9)
(703,707,5)
(704,706,6)
(705,709,23)
(706,705,155)
(707,702,29)
(708,708,31)
(709,703,1)
(710,711,75)
(711,712,128)
(712,713,6)
(713,710,69)
(714,714,68)
(715,715,78)
(716,716,22)
(717,717,21)
(718,718,80)
(719,719,6)
(720,720,13)
(721,722,53)
(722,723,11)
(723,721,29)
(724,725,16)
(725,724,30)
(726,730,9)
(727,728,3)
(728,733,67)
(729,726,17)
(730,729,21)
(731,727,22)
(732,731,30)
(733,732,14)
(734,736,31)
(735,735,112)
(736,734,1)
(737,738,5)
(738,737,8)
(739,741,23)
(740,740,11)
(741,739,156)
(742,744,23)
(743,748,122)
(744,743,31)
(745,742,30)
(746,747,6)
(747,745,13)
(748,746,30)
(749,749,5)
(750,752,1)
(751,751,6)
(752,754,2)
(753,750,9)
(754,753,5)
(755,756,3)
(756,755,23)
(757,757,1)
(758,759,14)
(759,763,145)
(760,758,29)
(761,762,29)
(762,764,30)
(763,760,9)
(764,761,157)
(765,765,81)
(766,766,30)
(767,770,53)
(768,773,6)
(769,772,13)
(770,769,16)
(771,768,14)
(772,771,16)
(773,767,29)
(774,779,11)
(775,774,12)
(776,780,6)
(777,781,81)
(778,776,16)
(779,778,9)
(780,777,29)
(781,775,127)
(782,782,127)
(783,784,23)
(784,783,29)
